id,project,label,identifier,enabled,data,modularClassTags,geometryObjects,nodeObject_to,nodeObject_from
411,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_676634,True,{'Length': 42.5208333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/251/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'host', 'nodeObject_from': 706}, {'name': 'host', 'nodeObject_from': 707}, {'name': 'host', 'nodeObject_from': 799}]"
412,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_676715,True,{'Length': 8.5467499883},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/252/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
413,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_676755,True,{'Length': 6},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/253/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]","[{'name': 'host', 'nodeObject_from': 701}]"
414,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_678361,True,{'Length': 38.030671157},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/254/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
415,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_678407,True,{'Length': 8.890625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/255/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
416,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_679356,True,{'Length': 81.1817128237},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/256/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
417,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_684173,True,{'Length': 28.5},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/257/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
418,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_684256,True,{'Length': 9.625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/258/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
419,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_685081,True,{'Length': 33.21875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/259/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
420,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_686974,True,{'Length': 1.8901161931},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/260/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
421,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_687063,True,{'Length': 9.375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/261/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
422,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_687200,True,{'Length': 3.9457220142},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/262/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
423,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_687501,True,{'Length': 31},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/263/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
424,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_687626,True,{'Length': 37.1605002165},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/264/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
425,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_697096,True,{'Length': 35.4895833454},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/265/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'host', 'nodeObject_from': 710}]"
426,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_697444,True,{'Length': 23.7916666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/266/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
427,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_697485,True,{'Length': 50.625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/267/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
428,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_697693,True,{'Length': 24.0416666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/268/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
429,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_697710,True,{'Length': 50.375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/269/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]","[{'name': 'host', 'nodeObject_from': 824}, {'name': 'host', 'nodeObject_from': 826}]"
430,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_697965,True,{'Length': 9.96875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/270/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
431,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_698311,True,{'Length': 20.1191587928},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/271/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
432,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_698364,True,{'Length': 47.1531874081},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/272/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
433,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_719876,True,{'Length': 9.5833333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/273/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
434,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_719946,True,{'Length': 8.25},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/274/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
435,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_720003,True,{'Length': 9.5833333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/275/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
436,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_724865,True,{'Length': 9.5},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/276/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
437,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_724867,True,{'Length': 9.9322916667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/277/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
438,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_724962,True,{'Length': 8.5833333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/278/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
439,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_725419,True,{'Length': 14.5833333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/279/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'host', 'nodeObject_from': 705}]"
440,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_733871,True,{'Length': 8.5833333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/280/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
441,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_734799,True,{'Length': 14.1354166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/281/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
442,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_735382,True,{'Length': 9.7135416667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/282/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
443,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_735544,True,{'Length': 5.9895833333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/283/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
444,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_735573,True,{'Length': 40.8385416667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/284/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
445,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_736143,True,{'Length': 15.7760416667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/285/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
446,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_736187,True,{'Length': 6.0},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/286/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]","[{'name': 'host', 'nodeObject_from': 703}]"
447,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_737269,True,{'Length': 14.7080370613},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/287/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
448,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_737373,True,{'Length': 15.8333333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/288/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
449,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_738934,True,{'Length': 20.140625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/289/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
450,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_739021,True,{'Length': 3.5},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/290/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
451,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_739059,True,{'Length': 5.0677083333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/291/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]","[{'name': 'host', 'nodeObject_from': 702}]"
452,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_747024,True,{'Length': 7.7604166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/292/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
453,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_747025,True,{'Length': 16.4322916667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/293/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'host', 'nodeObject_from': 753}, {'name': 'host', 'nodeObject_from': 802}]"
454,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748363,True,{'Length': 33.21875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/294/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
455,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748511,True,{'Length': 34.4791666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/295/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]","[{'name': 'host', 'nodeObject_from': 738}, {'name': 'host', 'nodeObject_from': 775}]"
456,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748731,True,{'Length': 36.5364583333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/296/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
457,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748796,True,{'Length': 29.390625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/297/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]","[{'name': 'host', 'nodeObject_from': 717}]"
458,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748858,True,{'Length': 30.0364583333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/298/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
459,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748873,True,{'Length': 32.2916666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/299/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
460,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_748897,True,{'Length': 22.5},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/300/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
461,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750267,True,{'Length': 33.3802083333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/301/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]","[{'name': 'host', 'nodeObject_from': 739}]"
462,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750321,True,{'Length': 34.6979166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/302/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]","[{'name': 'host', 'nodeObject_from': 740}, {'name': 'host', 'nodeObject_from': 831}]"
463,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750375,True,{'Length': 33.3802083333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/303/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]","[{'name': 'host', 'nodeObject_from': 741}]"
464,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750644,True,{'Length': 29.2708333333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/304/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]","[{'name': 'host', 'nodeObject_from': 713}]"
465,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750708,True,{'Length': 37.0364583333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/305/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]","[{'name': 'host', 'nodeObject_from': 725}]"
466,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750773,True,{'Length': 16.2685290215},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/306/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]","[{'name': 'host', 'nodeObject_from': 731}]"
467,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750840,True,{'Length': 90.140625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/307/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]","[{'name': 'host', 'nodeObject_from': 727}, {'name': 'host', 'nodeObject_from': 751}, {'name': 'host', 'nodeObject_from': 752}]"
468,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_750841,True,{'Length': 16.2685290215},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/308/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]","[{'name': 'host', 'nodeObject_from': 729}]"
469,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751090,True,{'Length': 6.5104166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/309/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]","[{'name': 'host', 'nodeObject_from': 730}]"
470,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751237,True,{'Length': 47.4479166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/310/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]","[{'name': 'host', 'nodeObject_from': 718}]"
471,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751255,True,{'Length': 9.609375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/311/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
472,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751258,True,{'Length': 9.7395833333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/312/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]",[]
473,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751261,True,{'Length': 9.609375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/313/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
474,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751322,True,{'Length': 52.6062520126},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/314/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]","[{'name': 'host', 'nodeObject_from': 724}]"
475,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751400,True,{'Length': 52.6062520126},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/315/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]","[{'name': 'host', 'nodeObject_from': 726}]"
476,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_751526,True,{'Length': 47.375},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/316/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]","[{'name': 'host', 'nodeObject_from': 728}]"
477,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_752690,True,{'Length': 25.7916666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/317/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
478,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_752749,True,{'Length': 25.7916666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/318/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
479,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_752956,True,{'Length': 21.9895833333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/319/?format=json'],"[{'name': 'level', 'nodeObject_to': 383}]",[]
480,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_752985,True,{'Length': 9.125},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/320/?format=json'],"[{'name': 'level', 'nodeObject_to': 383}]","[{'name': 'host', 'nodeObject_from': 747}]"
481,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_753031,True,{'Length': 21.9895833333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/321/?format=json'],"[{'name': 'level', 'nodeObject_to': 383}]","[{'name': 'host', 'nodeObject_from': 745}, {'name': 'host', 'nodeObject_from': 746}]"
482,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_756614,True,{'Length': 9.1666666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/322/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
483,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_756775,True,{'Length': 8.890625},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/323/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
484,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_756965,True,{'Length': 8.25},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/324/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
485,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_757097,True,{'Length': 9.25},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/325/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
486,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_757247,True,{'Length': 9.25},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/326/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
487,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_757710,True,{'Length': 29.7583137308},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/327/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
488,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_757812,True,{'Length': 29.7583137308},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/328/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
489,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760466,True,{'Length': 33.21875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/329/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
490,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760516,True,{'Length': 33.21875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/330/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
491,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760530,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/331/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
492,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760531,True,{'Length': 9.828125},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/332/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
493,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760532,True,{'Length': 3.5052083333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/333/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]","[{'name': 'host', 'nodeObject_from': 808}]"
494,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760533,True,{'Length': 2.5},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/334/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
495,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760582,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/335/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
496,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760677,True,{'Length': 3.6041666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/336/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
497,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760740,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/337/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
498,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760823,True,{'Length': 1.9895833333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/338/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
499,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_760885,True,{'Length': 2.6354166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/339/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
500,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_763662,True,{'Length': 2.3697916667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/340/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
501,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_784980,True,{'Length': 3.6041666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/341/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}]",[]
502,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785946,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/342/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
503,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785947,True,{'Length': 9.828125},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/343/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
504,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785948,True,{'Length': 3.5052083333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/344/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]","[{'name': 'host', 'nodeObject_from': 807}]"
505,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785949,True,{'Length': 2.5},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/345/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
506,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785950,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/346/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
507,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785952,True,{'Length': 3.6041666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/347/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
508,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785953,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/348/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
509,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785954,True,{'Length': 1.9895833333},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/349/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
510,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785955,True,{'Length': 2.6354166667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/350/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
511,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785957,True,{'Length': 2.3697916667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/351/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
512,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_785987,True,{'Length': 3.6041666667},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/352/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
513,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_786310,True,{'Length': 2.46875},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/353/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]",[]
514,snowdontowers,wall,46ec4172-06ee-4490-8b81-5cb4f0c7c011_786311,True,{'Length': 9.828125},['wall'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/354/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}]",[]
